"Id","ParticipantId","DateExam","MarkPercent","SubjectId","Partition"
"30E4FDC7-ECFD-41D4-B000-AC4D84A4BCE4","418BF82D-8C91-42A0-842E-759259D112EB","2020-07-13","94","77","1"
"30E626F4-E572-459E-9311-EB467B9A1D7A","EE12BA45-E8DB-4992-AB7B-D9E1D97C7C4E","2020-07-16","25","86","1"
"30E69D56-C477-49FC-A118-37EA57945DDE","012D1BB7-CB0A-4AEC-AF74-BD11A005FF40","2020-07-06","84","75","1"
"30E69DF5-7ECA-4124-BC38-08E4BE5CA7E6","7610A48E-9223-4C50-8AD3-347EB72D07DE","2020-07-06","67","75","1"
"30E6B1E6-E9D9-4856-93F0-DE009E6991AB","1FFC0C87-2B0E-475E-9647-D3F7EFC26438","2020-07-16","20","61","1"
"30E76683-9529-4287-B419-E027D83EE0CA","A3CAAF1B-87CC-473C-A6D2-0BC780C48026","2020-07-20","84","9","1"
"30EAB67F-8B42-4865-A809-DE811C86998E","72C62F09-930D-48EE-A83F-1ADAC6873D07","2020-07-03","82","27","1"
"30EBF130-7AEB-4E62-A6BF-B05499D0BDD9","CE178210-0559-4498-942F-B9D33F42ECF3","2020-07-13","33","77","1"
"30ED5724-C2FD-4AF4-BFCA-D5A03FEE38DF","A1A66621-B0FA-4C48-BE7D-A2AF782FCE33","2020-07-03","57","27","1"
"30EF2391-C6A8-4021-A39B-2C6B8E957959","52280F25-832E-40AB-995D-02ED404E5FEB","2020-07-10","31","49","1"
"30F0892D-F64B-4BAC-B3BB-C518C3DB496E","AF6B0472-E879-4888-8828-C9504B96CF21","2020-07-06","89","75","1"
"30F2116F-8333-4966-8096-629E8DCE4A57","D85DB89A-35F1-4409-AFDC-4849BD3E0FC7","2020-07-03","32","44","1"
"30F25C82-EF96-4BC8-A2AF-7EF1ABCA0D80","2AEBAFD2-39EC-424C-930D-D533FDEDA279","2020-07-13","43","77","1"
"30F3F57B-5E4C-4FCE-A733-8A2877A730D9","202C2CD9-5D72-4EF8-9F4E-D7EBBC73E624","2020-07-16","88","86","1"
"30F56F85-E8CE-499D-B62A-DECE289C7D00","F1EF2F24-4409-49A2-9966-38B329278F8A","2020-07-03","80","27","1"
"30F5B8A9-0E7A-4B40-A05F-3E1AFEB74D49","AEADA8CC-5235-432E-B9EE-CB6317F5A976","2020-07-07","81","75","1"
"30F7D674-22B4-4EF7-B13D-9370620D18CF","70EBF836-B09F-498D-8021-C46D25ED0F96","2020-07-16","81","61","1"
"30F810FA-093C-457A-ABBA-F69FC872526B","E2918139-AF41-47BE-A9F3-06DA52ED58F0","2020-07-20","63","9","1"
"30F8A8A1-E885-4BAB-B5C6-208B314FC309","26C05DE2-13E9-444A-AA23-42E68601B979","2020-07-16","64","61","1"
"30F990BA-7BA8-4CC2-8C1B-67A3E093432F","D49A3089-CB9C-4C86-9C78-D928F7B036B3","2020-07-06","72","75","1"
"30FAAFA0-874D-4965-80D9-9DF5A12A0EEB","7C3530D1-1ADC-4794-8FE7-59CC62418065","2020-07-10","43","49","1"
"30FEE4F0-4170-4682-9B3B-FD020FCD6519","C7B12F92-6068-42C3-B431-8672CAF7E66B","2020-07-20","70","9","1"
"31023AC4-840A-46D1-A3F7-027A3AB7730B","7EC58755-D032-4444-AA9D-222BBECEED81","2020-07-16","40","86","1"
"31039182-5A38-428A-AABE-88134B0D0FCA","896943CE-29FD-4195-B912-607DB95E6808","2020-07-06","94","75","1"
"3105DCFC-A4FD-445A-ACCD-57B21D574B73","B3A15887-46AC-465E-97D0-F482F4B5D1E4","2020-07-10","50","49","1"
"310694B5-AC7D-4CBB-B74C-42F7EE116F0E","EB5E39EB-359F-4A36-A63D-6FA8BCE264FA","2020-07-03","46","44","1"
"310974C7-2F9E-47BC-8B8A-911DCDB15FAB","1EBD0139-AC89-4966-B0F0-AA0930F2FB0D","2020-07-20","75","9","1"
"3114EB30-F6D1-4675-BC83-BF48DE259D69","9F496291-799C-4F97-866D-E9302DC1AC9B","2020-07-20","62","9","1"
"31155898-05D1-4619-B4C5-A90BF84FACFF","782A0104-B707-4F49-9BB6-18138F39B3E8","2020-07-10","40","49","1"
"3115848C-B5C6-4788-9D41-4E8A4A74DC3E","A23FFE85-59C8-4BBF-B926-9F033447550F","2020-07-07","98","75","1"
"31180DCC-E78B-45D6-870F-B2D30BFD228F","71DA4C53-62AE-45B4-A281-221AEEA8910E","2020-07-20","63","9","1"
"311D4F46-956A-434A-8356-C8ED4B47EB67","720C16C5-A75A-4ECD-B36D-ABC0B8652E2F","2020-07-07","96","75","1"
"311EF259-704C-49ED-A745-E26DE7C16580","8A0A9D8E-B185-4EB7-8CE9-9CEE0A64CC2C","2020-07-16","71","86","1"
"311F2374-EAF1-4E58-9671-85290B383A5A","D196E4CB-FAC1-4925-AEDE-DFAF3F6D0290","2020-07-16","53","86","1"
"31237C1E-8E75-4170-A74A-6D75547485FC","E9D8DBBA-1308-4A6D-93BF-54EF95BAB3A8","2020-07-10","43","49","1"
"312483EE-DC8C-4E22-8E54-858D74E29DEC","64A960C7-105D-4CDB-BB3E-0A8DA8C06570","2020-07-10","28","49","1"
"312530F6-9DFB-4FCC-AA41-34150D53F218","251CA3DB-9DA5-4050-8E2F-E730813B4DC7","2020-07-07","87","75","1"
"31298041-FF58-4263-88C2-3C592A480F2A","9299D9F0-0314-4560-8ECF-9E1A18D25647","2020-07-16","68","86","1"
"312B6633-F5F4-49F8-A78C-395CB20D851B","EC97A152-D271-4E87-B683-07C88BF07A96","2020-07-16","23","61","1"
"312C3813-2E9E-4203-AB02-D0C5A542DCEE","EF389EC8-120E-4E34-8897-03335DBF1A2F","2020-07-07","68","75","1"
"312C5397-3FA1-422C-B232-B0ABBB3BCDB1","3A6CAE11-234E-46B4-8EF5-5409D28AA62C","2020-07-06","94","75","1"
"312E276C-88E8-43D8-B71C-08A63E6A4E51","8834410D-6D8E-44D4-8BB4-C8FB7E98A2AB","2020-07-16","93","61","1"
"31305958-5FC0-45B2-8203-D212FEDA4E30","AA655F27-BDFA-40C9-A831-94FF3F1D836A","2020-07-06","84","75","1"
"3131259C-3CF0-434F-BD74-6E2C7041927E","776B9A18-5A0B-4848-9917-31F80A9FE3D5","2020-07-20","29","9","1"
"31314D36-13CA-41D1-9D8D-BBDF97F4C07C","0EE8C763-11D6-4F60-AA6F-12DEBF62BD9E","2020-07-20","83","4","1"
"3132D7A9-44A6-4CD6-A48E-64CECCFC94FA","0163E66A-786C-4594-BD01-98AFECD08052","2020-07-13","73","77","1"
"3133A920-1767-441B-8AFF-E1CADFF631BF","13C45166-403D-4E55-94FF-D47F440B727D","2020-07-20","56","9","1"
"31349679-B866-4BC7-9FCE-D32630D5594E","631D7EDA-22D4-4199-A3E2-4520B7F8EC39","2020-07-16","45","61","1"
"3136912B-0A5D-4E26-BE88-F739E36EEDF8","AD47D79B-7060-428C-A68A-688D5A17BE52","2020-07-20","44","9","1"
"31369F3A-DFD5-4016-92D7-1B8B94EE9AB1","9A530209-1A72-4700-A32E-BEEC1DE385B5","2020-07-07","93","75","1"
"31375AE3-B270-4F0B-B415-32BB09B74101","9A66A13C-84D9-4E20-83DA-383B5077DB73","2020-07-07","50","75","1"
"313A5AC8-0FB8-412E-A70D-6DC6B2E49B79","AB0DA232-2CFE-4A3B-972E-92A9DE72F5DF","2020-07-13","92","77","1"
"313AAB8C-B656-40F7-BEE0-193B0E230641","A51737DD-780A-436E-8A74-019F303D5941","2020-07-10","65","49","1"
"313C54FD-5F49-4425-9CCF-0F459CEEBF31","D32C38A4-21E0-4702-B4A7-D2705C85AE60","2020-07-16","78","61","1"
"313D7672-7118-4DC3-B61F-7DA1D598A73B","149BC3C5-E6C6-4470-A2E5-A32814B0FD2C","2020-07-13","96","77","1"
"313E6862-A4C8-4B06-AEFB-1CFCE89595A3","18EA7CDD-A7C0-45CF-A5FA-D02BC3C0786C","2020-07-20","72","4","1"
"31404F2A-1EBC-4A04-B0BB-1E9721F07EE9","75776994-AD15-4394-9645-1E007E2A3D97","2020-07-13","83","77","1"
"31411A0D-3F0A-4EC5-996B-9B8087B25A30","07389BE8-D2EC-4BAE-B6B6-D7F52482D3B4","2020-07-07","62","75","1"
"3141D6A2-B9D5-44D6-851A-5253727293ED","61D71B4A-F709-4543-AFD2-C8A537696450","2020-07-13","46","31","1"
"31425977-2477-4FD5-A45D-168CB7C9F178","32366EF5-050E-4D2C-93C1-A5ECD31D79A1","2020-07-06","74","75","1"
"31429308-6CF4-486F-B13A-1513A68ABA36","1DE9E0F4-71C8-4CBC-AC4C-3EE36CAEA424","2020-07-06","89","75","1"
"31438FF8-E87A-44D8-BB81-2C394CCCB8DB","72776217-979E-4E32-91D5-DEE8575C587D","2020-07-06","94","75","1"
"31449A1B-AF37-4C6B-B178-ED03DEBFE05C","F4A26768-1CE9-4C29-8B4A-1E3479715A3C","2020-07-20","41","9","1"
"31470C73-D75C-4CE9-A913-A5F786705985","F4AB3BAD-7BA3-4E91-958C-6F65FCD47043","2020-07-06","68","75","1"
"31483724-E180-4333-84DF-F8DB45BC853E","64240C19-99A9-4491-9998-EB7206267AA9","2020-07-06","81","75","1"
"31487A75-E9A3-4A89-A709-E2340FA057F5","0CBF8B6F-7C67-4DBD-9FFC-E6CCCCFE7AA9","2020-07-20","39","9","1"
"3149E575-D750-4FA0-9D3D-D138433196E0","5F8D7094-6F5E-4A1B-AE83-80E9FE95F31E","2020-07-13","77","77","1"
"314C3357-9850-4942-85F3-107E99CE96E6","69AA02B9-C228-4CB9-9331-408A5F938A51","2020-07-20","70","9","1"
"314C78B7-E3F4-49DC-9F1A-5FDBDE946F81","AB2670CE-4F98-49EA-BF30-5A1467C471BF","2020-07-16","36","86","1"
"314EA20B-149F-447F-A581-E2B867902A89","7AC57D9C-1EB6-4121-BA31-636F0433A419","2020-07-13","41","77","1"
"31525326-CD98-417D-B91E-0AA8B32FDFCC","C57837E6-A6A9-45EB-BA5B-FBBA1F1244B6","2020-07-06","81","75","1"
"3153076C-3DF0-46B1-A2DD-C56341400871","60BE70A5-01A2-4A7A-A361-D7E230C1789C","2020-07-07","81","75","1"
"3154F1FF-040A-49B2-98DE-C456379638A6","9879581D-7D1A-4971-985C-E150769ED58D","2020-07-20","48","9","1"
"31557C38-93A2-48F2-9277-76D03037225A","8EAC8454-D85D-4723-8DAE-F88CDFE6EC58","2020-07-10","28","49","1"
"31573960-3214-41B8-B4DF-5B1F046540E3","9B0C40AB-21D0-4629-B5BB-1F41D034759E","2020-07-06","86","75","1"
"31582DBD-50C3-4022-8274-935DF61E9335","7909A66D-6416-4CC7-8484-B5A6B3828CF2","2020-07-10","43","49","1"
"31586B0E-130F-45CB-949A-1536A6F86045","CFAC4B13-3164-4FD1-9525-BCFE15FD23CF","2020-07-07","94","75","1"
"315AEB73-4792-414F-B081-2AD31F4FEB9C","ADEBADAA-3267-4970-BBA0-8D325CB7D0BF","2020-07-10","62","49","1"
"315CEF20-C3D7-4CEA-99C2-8E1365010B0E","BD176F44-9551-4155-88A0-4260441BC7C6","2020-07-10","43","49","1"
"315ED329-82CE-4032-BBB1-3318C8E300F3","C23C7549-9E7B-4DD9-812B-AF1EA2D3EFDF","2020-07-16","30","86","1"
"31603B6A-52A8-4703-9BEE-22BD8A3ED71C","FC21BED1-72F5-45EB-997B-532E40F913A4","2020-07-06","53","75","1"
"31624D0F-D887-4416-BD7A-D0CCE8AE2F5E","6D91C47A-2849-463E-83BC-7CC56C5E5A53","2020-07-10","50","49","1"
"31632233-2F91-4F5B-B039-F89402859D5A","2BB6AD15-16CE-426C-87ED-C9E923A548DE","2020-07-07","58","75","1"
"3166692F-78DB-4014-AFAC-A0FC5A256111","7CF1AF74-F10D-4560-938F-317566DDB2B2","2020-07-13","84","77","1"
"31671665-5DC9-4406-9FCD-7D22F088587E","AEA93993-701A-49F1-B8D2-19644672CD20","2020-07-20","74","9","1"
"316AC356-3521-4130-A1F9-095CAFACE5E5","55BFB83A-DE3B-4306-9980-DB8AE74C66C1","2020-07-20","68","9","1"
"316AF591-7520-4995-A2C6-BF7F20BF99A8","E5A2041A-9F43-46CA-809E-077B6A481AAD","2020-07-10","37","49","1"
"316BD1C6-0EBC-4F87-8B5A-B0BAB9253ADE","6129724D-A725-4FD9-AFD6-24A773E3A4BB","2020-07-06","75","75","1"
"316C5EFD-66CA-450D-9830-FCAA7E45E974","972130AC-25BC-4008-8B37-41D1789F6876","2020-07-13","83","77","1"
"316CCC08-6974-49FF-8BB4-54AA8204BEFF","19EE87DB-6A1D-49E6-A560-2105EA46B4C0","2020-07-03","94","27","1"
"316CF314-4834-437D-AB13-C20CC2027664","4DB6B62C-555C-428B-A37A-475DDA04DFC7","2020-07-13","96","77","1"
"316D8D4F-E257-4A73-A3FE-D3FC4F5826D5","C4A21455-0754-483C-BA98-1D9DB4B82F41","2020-07-06","89","75","1"
"316E5DDA-44CF-44E8-A7B0-DBE65EDB09C8","BFC06275-9388-4F5F-99D9-7E9EADA8C66F","2020-07-03","60","27","1"
"31709292-F1A5-481B-B847-8C54A2460030","855AC704-53B7-41FC-B9B1-68DB322031A1","2020-07-06","70","75","1"
"3172D7FB-6933-4AC1-B607-3C73FE278C82","3422416C-5DFE-4E2D-A2DE-E46BE982E2DA","2020-07-06","68","75","1"
"31740B3D-36DD-4538-B5AB-9164B33CED6D","19DD47BE-5308-4936-B20F-509EBED4A9E3","2020-07-20","86","9","1"
"3174AF1F-0030-4BDC-83D0-7101C65826B3","D0029AD0-3920-4E8E-965F-63052C06427E","2020-07-10","87","49","1"
"31750624-97AA-4937-9A19-B10128B13C9A","2DC5F2A9-C961-43CC-856F-053DDDFBC189","2020-07-06","94","75","1"
"31784237-1280-4194-AF3F-ED26BBCD6432","8509D053-CAC4-491C-A10C-F4601DD0F1B5","2020-07-03","65","27","1"
"31785763-14EC-47BC-AB42-7CC22859558C","5CBC4BC8-7D6C-4098-9974-9782D09C0B8D","2020-07-03","40","27","1"
"3178BA17-BF0C-4199-899C-76EEC7D5DBE0","21DC89F0-4BBD-4EE6-9BCA-6BFF785A3A52","2020-07-06","96","75","1"
"317A6F88-0F7D-42D7-9783-A78AAA7A9D4B","D74D70AD-3383-48C4-9470-4306393A3D51","2020-07-20","65","4","1"
"317B0060-3ADB-46E0-9F62-D49A7B8AC8F1","ECDD6C36-958E-4C14-8486-AFC939EE6E90","2020-07-16","82","61","1"
"317B282F-749D-461B-A322-2FBD2284ABAB","BFEA39CA-4E03-4116-B1A1-C46A855541DA","2020-07-10","53","49","1"
"317BFAC7-73ED-4CF4-A17F-AE13B1C102A9","9991BFA7-AC50-406C-B532-EA3691F064EC","2020-07-10","43","49","1"
"317EA520-C159-495D-8BFA-9ACEC8B10153","A82CFF38-F92E-490F-95F0-B0F37D2EDED6","2020-07-06","63","75","1"
"317F364E-33EF-449B-BBA1-447A0376F74B","90CFF3AD-7CB5-4C39-93D2-A213BC02EDA3","2020-07-16","83","86","1"
"3180E2CB-C6C9-4FE3-897A-531AD366E6B7","266B6DD0-C32A-40B5-B099-1B9F62877204","2020-07-10","21","49","1"
"3182F2FD-65EA-49BB-939C-CE5031A3B55A","A2F3C31E-B2F7-4CC4-A2C5-856961F9A9FB","2020-07-20","55","9","1"
"31845503-AC10-4BE1-8783-4D12F10A4CC7","39DA5CB9-B0DE-43B3-9552-30FD697CE099","2020-07-06","74","75","1"
"31848F21-1DA8-4E92-8D44-5679C6E761D5","370380B4-F971-4A49-84DD-3239CE7B2A87","2020-07-10","53","49","1"
"3186F594-95C4-486C-8E61-AEC44AAA56F4","297615A0-BDCE-4566-93A1-C2A3FD2A43C2","2020-07-16","89","61","1"
"3189840C-2FD1-4CEE-B3FF-B1B2E02F41C9","A67980B4-B19C-4257-87A5-11870024E7C1","2020-07-07","91","75","1"
"318EEA25-2FBA-4506-A7ED-C5A9E6280220","84F02DDD-0271-4250-8665-3891F5E3F07D","2020-07-07","81","75","1"
"318F698A-CB0A-4F8F-9758-E4331E7BE08E","72CB7870-2132-435E-8232-CBEDDAD79C5C","2020-07-20","63","9","1"
"318FB11A-67FB-42EF-AF08-B0639270AC53","F341B215-697F-46CB-BC28-1D821EE02F97","2020-07-20","58","9","1"
"3193448F-7C49-4437-9FBA-8172CC41DC30","C20CD2D9-725C-45E7-8713-DDBF6973ED46","2020-07-10","34","49","1"
"3194E1F9-AB9A-48CF-A6BF-4318B0EA605C","9C4F107F-07EA-464A-8CF4-C5434BBBDB59","2020-07-10","40","49","1"
"31951320-1F8C-4BBF-B9A4-3943F016B118","C1EFAE24-20CA-408C-B2F5-5427A6B0CA77","2020-07-07","91","75","1"
"31985FBB-FDBE-4AE6-AF7D-7DDEFE396D71","59D88947-5392-4EF1-A2B0-8BC7202BCA9D","2020-07-06","93","75","1"
"31991618-45BE-4A06-BF28-96533AF24E63","07FB2115-9D64-40C6-AF8F-B9BACE87B7D4","2020-07-07","82","75","1"
"319928BD-3056-48B4-811E-A82A3CBC6E90","8BCC6DCF-03BF-4BD4-857E-C239B6B0994E","2020-07-10","46","49","1"
"319CC3B3-98F5-4F85-A364-D5D0CF4F31C1","D6F5D280-EC98-4B4D-9AD7-C6AAD727ECF6","2020-07-13","50","77","1"
"319D483B-686A-4761-9056-C61679D235FC","4020F775-8174-4A4A-9F1F-41F24E4B9132","2020-07-07","87","75","1"
"319D6C3C-F1FC-47FC-B25C-C6CE703E1ABF","1A1A8EC4-96FD-4F71-A554-B6B86B816CD2","2020-07-10","43","49","1"
"319E539F-17F0-4F67-AA6D-7316D11AF87D","E2C91C49-B466-4C91-82F8-EAC0136E651F","2020-07-07","94","75","1"
"31A1E275-012F-4B41-909E-2B42FFFF1F9A","5E92FC85-31DB-4C78-8CA2-215A1F034FBD","2020-07-06","96","75","1"
"31A33680-7EF7-4ED6-B8D5-BD2A7486DFA4","7DCF3D9F-9C18-4C2B-93E2-16BBD4CAD851","2020-07-10","59","49","1"
"31A75ED8-3989-4B8B-80F8-35CD38A6D7BF","7EFA1544-7D42-4B17-BF89-346F1B4041FA","2020-07-13","94","77","1"
"31A7E3DB-63FC-4FE8-9E0B-B1366AF03095","634C1B30-A0D3-4199-A1CC-E1F92128D6E8","2020-07-06","93","75","1"
"31A941EC-DDC7-4DFA-B16F-C9801D6746F2","784A8EFB-FF32-4B9D-8A4B-4AE511F31BDE","2020-07-16","50","61","1"
"31AA2451-9FB3-4F97-BF73-A80FA6AF91AA","663CF6E9-2C4F-49B1-9DD8-66A83E3B7A87","2020-07-10","56","49","1"
"31AA789F-04B0-416D-91C4-7E2139391F59","CDBC3BF2-4ED8-400A-8B3F-2E34539310B8","2020-07-06","89","75","1"
"31AC1C74-5385-4A9E-B131-D22FC7A06023","FDCA40E9-EAC4-4A5C-98F1-E176B3925B1E","2020-07-13","64","77","1"
"31B0559B-826D-4CB5-9A31-91CA7B085A91","B4FCFEDD-6F8B-4B17-B035-D9BDC56B7D44","2020-07-16","35","61","1"
"31B499F6-9468-4321-A4A3-308AA8A90529","122DF0E3-68F1-46D1-81B3-6431D13CE747","2020-07-16","37","61","1"
"31B69F9D-D3FA-4686-9D3C-CDFD39F874C7","CD986DC7-3EED-4553-B4C4-FC22A088D693","2020-07-20","72","9","1"
"31B809C4-288C-4604-BAA7-E2255428BF72","1AF648D1-EA73-4186-B716-FD74DAFE3DD1","2020-07-10","43","49","1"
"31B8A8D6-1197-41DE-88E9-8AD4608C61E6","37F825B7-0E9B-4A87-AC27-E7E83991E570","2020-07-07","70","75","1"
"31B9E9A1-93B5-4064-8924-2554BE45C9B2","A202CC89-7F4D-4A8C-A090-0D2D5D7A57B7","2020-07-16","70","61","1"
"31BA3C8C-CCFB-4A56-82E3-BFE72AF5C37A","8403F401-71DE-4706-91C2-95534F9E6E12","2020-07-07","94","75","1"
"31BB8ECB-AA88-40F4-9388-C5D61E0D6E40","0F8DE673-4600-4D18-AAC4-D2EC2DF27C5D","2020-07-03","51","27","1"
"31BBAF8D-0B27-4081-82D7-77024E04ED2F","D9BFE481-8AEB-4E0E-972C-1C587BC639CF","2020-07-06","86","75","1"
"31BEAF64-6ED5-4A4A-B6AC-EDD8E5C24BD1","D96306DC-DEE9-4656-A0F9-B286F937A0BC","2020-07-07","65","75","1"
"31C1BE16-92C3-4266-834D-74524B01132B","5489FDCF-52FF-4A18-87B1-B97A57F46933","2020-07-06","75","75","1"
"31C2E0A5-733A-443C-905F-14564E0E07C0","CA729D0D-5F70-4114-BF43-AEDC6CE429B4","2020-07-10","62","49","1"
"31C3A75D-CB90-4C11-BF32-B435DB973CBF","03BBCD68-D350-4DCD-AD4F-44EBFCC27121","2020-07-06","96","75","1"
"31C5371A-D390-41A1-80CD-3319EA819DA0","F9905565-41B0-450A-AE63-1FF1DD4717E8","2020-07-03","45","27","1"
"31C5B800-3163-4A52-9085-410295A3CFAF","CA84538B-D250-444B-823D-68F2112E2F51","2020-07-03","57","27","1"
"31C7174A-8985-4580-9615-962B3DE736F1","C7F266A8-4656-42FE-8FAD-3ADE5D901C19","2020-07-20","88","4","1"
"31C9AFDF-EC7C-480D-8706-16C9BB54A91B","E1CD457D-D1FC-429A-8C8D-CC2EDB3E48F3","2020-07-03","100","12","1"
"31C9E897-B977-4C0B-8666-2AE9C6DC2227","242AA745-D3C3-460C-A8A0-0A68AFF89036","2020-07-03","54","27","1"
"31CB040F-B278-4430-A098-DA98AC00899F","42E57B1B-B23E-4BD4-85E2-46E000372060","2020-07-20","75","9","1"
"31CBE4FF-3625-4E94-8F8C-77697BB6BF6C","157521E3-F314-4E0D-9036-67FF642BC33B","2020-07-07","84","75","1"
"31CC5414-1419-4540-B633-DB85A6FD477B","729CC9D3-A370-4887-B619-185FEC54CBB7","2020-07-13","35","77","1"
"31CEAA2B-6A0B-45D2-BA1E-7AD35F60AA6C","DEE4F9B4-7A29-4EB9-B440-EF5B4D6FE0A2","2020-07-10","34","49","1"
"31CF9C74-81A7-47E8-8B32-617496E556A2","BE7CD12F-8AA8-4EE9-BE6F-872A9FD874B0","2020-07-07","63","75","1"
"31D82B79-356E-4147-9EB8-FE111079BF66","D28688C9-91E2-411F-8E58-D5891CC30A1F","2020-07-16","23","61","1"
"31DA10F5-272F-4DF0-AF29-7261C080A8FB","200C2874-7B06-43A9-9CE0-BDF1D3216B1A","2020-07-20","81","4","1"
"31DA1604-AB83-4D58-81BF-2407F3320F6B","FFB3DBC3-75F6-438F-A67A-B3AD54967F03","2020-07-07","94","75","1"
"31DD51CC-2277-4741-9EAE-F93DF0F0CA97","19E26EC8-66F9-41E5-A37D-7AC1C28EC96E","2020-07-20","73","4","1"
"31DFA690-42D8-4981-B7AE-73276D3668D7","7647F998-C80E-4591-8992-6E2E47848B56","2020-07-03","68","27","1"
"31E33AA5-1DED-4817-B0E3-345A4E88A1D9","EABDDB33-3A8E-4F41-BAD7-25CBB8519D33","2020-07-06","96","75","1"
"31E674BC-DCDE-4E4F-BBBA-B09970A48E20","EFFD34C9-4F5E-480E-895E-379DF910422A","2020-07-03","34","27","1"
"31EAD045-02C6-474D-87E9-EEB34FB09D59","F042AA90-BE7D-4D14-A039-98D73D862525","2020-07-07","84","75","1"
"31EEAB00-4B1C-4A61-B824-161B75E7B84C","2566F248-7C7C-442F-ACF3-F522D1486512","2020-07-16","68","61","1"
"31F09C50-0B0E-465F-A614-23CF88635BBF","1A55AC38-82E5-4330-9C78-53B3DE5B2C28","2020-07-20","41","9","1"
"31F12205-83A0-4ED7-8F1F-470198DC81E8","AD7308BB-7A73-44A8-8D94-D142919484DC","2020-07-07","94","75","1"
"31F264C1-3695-4F51-9A83-33A8DA2DBDA9","A2D27A3D-D496-4955-AD42-126165BB9A6B","2020-07-13","69","77","1"
"31F6233C-E1D8-4864-9AD0-58A961BE00C7","100135FC-E8C0-4C2A-99FC-B965E07570E5","2020-07-13","50","77","1"
"31F76F6B-62FD-4B7F-91DD-8980FABAF9B5","E1C80F2E-F1C4-426D-9E88-DAEC4C80B028","2020-07-10","34","49","1"
"31F8B79C-C692-4A62-A781-A79D4DA99029","023DAA87-A369-46B8-A811-7A372E6B2EA2","2020-07-06","89","75","1"
"31F8D6D3-CC8A-4852-9ABB-C633FB136721","9B014A15-860F-4D8D-BC13-FCA6456A4E54","2020-07-03","85","27","1"
"31FABC8C-4E89-4956-A01C-F221D98D03BD","76CDADC8-E59B-45EA-BD68-86EDF8EB334D","2020-07-20","78","4","1"
"31FC2940-C8E6-4F1F-B94F-E9F58D202739","072FD446-F933-4967-8C05-C32B2647BDAF","2020-07-20","58","4","1"
"31FE5BA1-9009-48CF-97EF-5D9E71ED73DC","2DF2BEA2-B33F-4967-AEC5-7E9BD0F77893","2020-07-03","82","27","1"
"32003BCA-96FA-41F1-A90B-74962F4ABCB4","6AE45367-F7F2-41C1-8AED-1D9C9C84F0B0","2020-07-20","95","4","1"
"32005894-BA46-4ABE-8126-BC73401911BB","ADEBADAA-3267-4970-BBA0-8D325CB7D0BF","2020-07-07","93","75","1"
"32006F9D-D4D3-4986-AB54-13D508A25747","A3FF0DDB-A3EA-481A-8E89-FB3DAB84E315","2020-07-07","82","75","1"
"32007C90-EACB-467E-A83C-1E8AA108EF80","B0E9511E-9FC6-4A1D-B393-D0F08105A970","2020-07-16","78","86","1"
"320263C7-9DE2-4A74-8F79-D4611070E5C3","D8965071-BB13-477E-8FD8-98183F3AE094","2020-07-07","77","75","1"
"32029D30-5798-42EA-9DE2-459D77AD905E","B48B7CED-F2DB-4AFC-9CDB-69904F66BBE8","2020-07-16","31","61","1"
"32037320-D425-4607-A5B2-849F9C5CB08C","A28F3B09-339A-455E-BBFC-9C67BEBDC303","2020-07-03","88","27","1"
"32057624-6617-435C-A292-8B5F68F9ABEE","B02D50E0-5A84-4238-9E5F-DB910262D7C0","2020-07-10","78","49","1"
"32060555-2846-466A-A121-E3F4AC18F8C8","6F3AEC26-0756-4B62-BA4A-DF2108D511F0","2020-07-16","92","61","1"
"3206C6D6-8F93-472D-9763-4BE839EE1C6D","460F4461-51A9-4CBB-8621-537B5C7344C2","2020-07-10","12","49","1"
"320A92EB-4EE2-4EBD-B1C9-212629A31C73","5C6A9DA3-030C-4B7C-8193-0A40089E5DEC","2020-07-06","91","75","1"
"320B42B0-068A-4F6E-9BE3-BB0EF4D9E3C4","6408CE4F-228A-453E-847D-A80CB52545EF","2020-07-16","58","86","1"
"320B8A76-96A9-4046-972F-9869DB97042E","BAFF7BA7-566A-4596-938D-B152F7DA29F9","2020-07-20","46","9","1"
"321254C6-67B5-4F03-9347-A0C2723FAAD1","6E3B06CE-7331-4B3C-A3DA-BBFCC9CECA1B","2020-07-20","64","4","1"
"3213F05C-23A7-49FD-B493-38E7DAB60E34","C363D7DF-E015-4C96-820F-381F773F8D76","2020-07-16","78","61","1"
"32183533-E92F-4B26-A4D4-C5BC2618AB5F","F11D5004-29CC-4077-B367-FEF858740161","2020-07-10","65","49","1"
"32186E95-3906-40E3-ACCC-EC09FF1678B2","3B6751D5-CE9A-4F15-A53F-87FF9C8B7082","2020-07-20","93","4","1"
"321AA5DB-AF03-4838-AE01-FF4E9E74E3FB","7DC0F7CC-B0D5-48F2-A2FF-960EED6251B5","2020-07-20","85","4","1"
"321B10ED-2101-4B98-9CF5-E1565480B8CC","A30FCF28-689B-4194-ADAE-BA3B49067720","2020-07-13","60","77","1"
"321DF693-E557-441E-8F2D-B22CDDB5E497","CED10371-8956-43DE-8C50-AC58DD59711E","2020-07-07","53","75","1"
"321E3FCF-282C-4A3A-A37A-D948789505FE","2928BAFD-0E95-4367-93E2-A9C9D4006595","2020-07-16","76","61","1"
"3220C666-C876-42D1-B14B-7D0BB7558A4B","5F045432-4C89-4FB3-82F8-96CDE54DDD76","2020-07-13","88","77","1"
